LH_ID,Jenis_LH,Harga_LH
8764,Audit Hukum Voluptatem Niaga Khusus 8307,11856000
8765,Sengketa Error Internasional Khusus 5876,30048000
8766,Penyusunan Kontrak Natus Bisnis Khusus 9219,14185000
8767,Jasa Advokat Tempore Keluarga Khusus 2474,43643000
8768,Konsultasi Voluptatem Bisnis Khusus 3586,1033000
8769,Gugatan Doloribus Pajak Khusus 1183,72173000
8770,Penyusunan Kontrak Occaecati Pajak Khusus 8003,3520000
8771,Banding Deserunt Pidana Khusus 5209,11527000
8772,Perizinan Esse Niaga Khusus 8951,12989000
8773,Pendampingan Mediasi Tenetur Asuransi Khusus 5457,11228000
8774,Banding Similique Niaga Khusus 6720,12259000
8775,Konsultasi Iure Lingkungan Khusus 7409,1140000
8776,Banding Totam Niaga Khusus 7448,7548000
8777,Audit Hukum Laborum Internasional Khusus 236,9026000
8778,Penyusunan Kontrak Occaecati Lingkungan Khusus 3909,3502000
8779,Audit Hukum Vero Pajak Khusus 5161,5896000
8780,Konsultasi Voluptate Internasional Khusus 7006,1614000
8781,Jasa Advokat Possimus Properti Khusus 8415,31117000
8782,Gugatan Qui Hak Cipta Khusus 9053,65956000
8783,Gugatan Consequatur Properti Khusus 6914,41455000
8784,Konsultasi Perspiciatis Asuransi Khusus 372,1385000
8785,Gugatan Vel Internasional Khusus 589,6440000
8786,Jasa Advokat Laborum Niaga Khusus 8616,55304000
8787,Audit Hukum Architecto Pajak Khusus 7053,12235000
8788,Audit Hukum Tempore Hak Cipta Khusus 9449,2341000
8789,Jasa Advokat Repudiandae Pidana Khusus 3335,10032000
8790,Pendampingan Mediasi Accusantium Lingkungan Khusus 6134,14944000
8791,Konsultasi In Bisnis Khusus 3772,1221000
8792,Gugatan Velit Pajak Khusus 2610,29752000
8793,Sengketa Cumque Niaga Khusus 3692,24859000
8794,Gugatan Odit Lingkungan Khusus 1901,44570000
8795,Konsultasi Impedit Hak Cipta Khusus 9102,1110000
8796,Pendampingan Mediasi Fugiat Keluarga Khusus 306,10983000
8797,Jasa Advokat Facere Pidana Khusus 1223,28305000
8798,Banding Laudantium Properti Khusus 6208,8446000
8799,Konsultasi Sequi Niaga Khusus 3403,1766000
8800,Penyusunan Kontrak Occaecati Keluarga Khusus 9584,11153000
8801,Audit Hukum Quia Asuransi Khusus 9891,2819000
8802,Perizinan Soluta Perdata Khusus 524,5011000
8803,Penyusunan Kontrak Quibusdam Pajak Khusus 8600,13635000
8804,Sengketa Molestiae Pajak Khusus 6864,21370000
8805,Gugatan Animi Perdata Khusus 9863,59937000
8806,Penyusunan Kontrak Culpa Pajak Khusus 1924,6106000
8807,Perizinan Voluptas Pajak Khusus 9108,10269000
8808,Penyusunan Kontrak Quidem Properti Khusus 4377,14110000
8809,Banding Est Pajak Khusus 9815,14489000
8810,Jasa Advokat Commodi Bisnis Khusus 6682,68697000
8811,Audit Hukum Laborum Pajak Khusus 758,2352000
8812,Konsultasi Fugit Perdata Khusus 6321,1709000
8813,Jasa Advokat Quod Niaga Khusus 9568,54408000
8814,Audit Hukum Natus Niaga Khusus 7360,9657000
8815,Jasa Advokat Praesentium Internasional Khusus 8747,7136000
8816,Banding Molestias Pidana Khusus 7205,2401000
8817,Konsultasi Enim Properti Khusus 677,1878000
8818,Perizinan Facilis Hak Cipta Khusus 1574,13880000
8819,Jasa Advokat Quae Perdata Khusus 7364,9483000
8820,Jasa Advokat Voluptatibus Internasional Khusus 266,15638000
8821,Sengketa Dolore Pajak Khusus 3180,40138000
8822,Banding Sequi Lingkungan Khusus 6315,10406000
8823,Jasa Advokat Aperiam Niaga Khusus 9810,19995000
8824,Perizinan Atque Pajak Khusus 6516,11477000
8825,Penyusunan Kontrak Voluptatem Niaga Khusus 577,7545000
8826,Jasa Advokat Amet Lingkungan Khusus 1588,61686000
8827,Pendampingan Mediasi Eligendi Pajak Khusus 1001,3707000
8828,Penyusunan Kontrak Accusamus Perdata Khusus 6766,4703000
8829,Konsultasi Consequatur Pajak Khusus 7465,996000
8830,Konsultasi Excepturi Internasional Khusus 3705,1317000
8831,Sengketa Quasi Pajak Khusus 6496,33230000
8832,Perizinan Cupiditate Hak Cipta Khusus 4391,9942000
8833,Jasa Advokat Modi Internasional Khusus 3401,22024000
8834,Sengketa Eligendi Bisnis Khusus 9137,16670000
8835,Jasa Advokat Optio Pidana Khusus 1192,70871000
8836,Sengketa Quam Pajak Khusus 6151,67178000
8837,Audit Hukum Amet Niaga Khusus 5919,2880000
8838,Perizinan Quas Pajak Khusus 3284,11385000
8839,Sengketa Qui Lingkungan Khusus 8228,35019000
8840,Audit Hukum Consequuntur Perdata Khusus 4505,11557000
8841,Perizinan Soluta Asuransi Khusus 9562,10210000
8842,Sengketa Ex Properti Khusus 231,46329000
8843,Jasa Advokat Qui Internasional Khusus 6341,34694000
8844,Sengketa Ea Lingkungan Khusus 5272,72438000
8845,Perizinan Quam Hak Cipta Khusus 9023,10299000
8846,Konsultasi Sed Bisnis Khusus 7638,1215000
8847,Jasa Advokat Libero Bisnis Khusus 6544,19621000
8848,Pendampingan Mediasi Praesentium Asuransi Khusus 6307,3138000
8849,Banding Amet Asuransi Khusus 4516,6373000
8850,Jasa Advokat Fugiat Pajak Khusus 4193,65546000
8851,Sengketa Eum Lingkungan Khusus 5731,9750000
8852,Sengketa Placeat Pajak Khusus 6614,41071000
8853,Penyusunan Kontrak Reiciendis Properti Khusus 2156,10975000
8854,Pendampingan Mediasi Rem Perdata Khusus 3341,3595000
8855,Banding Et Pidana Khusus 9592,4023000
8856,Perizinan Id Hak Cipta Khusus 221,7803000
8857,Gugatan Tenetur Asuransi Khusus 2241,71024000
8858,Audit Hukum Dolore Bisnis Khusus 3344,11240000
8859,Audit Hukum Unde Perdata Khusus 6231,12977000
8860,Konsultasi Culpa Bisnis Khusus 5204,1100000
8861,Sengketa Magni Internasional Khusus 3241,31506000
8862,Sengketa Facere Pajak Khusus 5500,41631000
8863,Banding Autem Lingkungan Khusus 5921,2197000
8864,Gugatan Sequi Bisnis Khusus 4904,44155000
8865,Gugatan Accusantium Pidana Khusus 3258,29032000
8866,Konsultasi Illum Internasional Khusus 5225,1261000
8867,Banding Voluptas Niaga Khusus 7534,1387000
8868,Perizinan Commodi Pidana Khusus 9203,3758000
8869,Pendampingan Mediasi Omnis Keluarga Khusus 6686,14311000
8870,Perizinan Velit Properti Khusus 4030,10715000
8871,Sengketa Ipsum Bisnis Khusus 4949,5175000
8872,Perizinan Cupiditate Perdata Khusus 6022,13380000
8873,Audit Hukum Itaque Pidana Khusus 4786,13946000
8874,Penyusunan Kontrak Facere Internasional Khusus 2435,3529000
8875,Sengketa Pariatur Pidana Khusus 9529,23015000
8876,Sengketa Voluptatibus Bisnis Khusus 7973,59149000
8877,Konsultasi In Perdata Khusus 3118,980000
8878,Jasa Advokat Iure Pidana Khusus 5044,38029000
8879,Perizinan Doloribus Bisnis Khusus 5636,3972000
8880,Banding Nemo Bisnis Khusus 1141,5340000
8881,Banding Explicabo Internasional Khusus 1546,9932000
8882,Sengketa Cupiditate Lingkungan Khusus 3106,66408000
8883,Penyusunan Kontrak Nihil Lingkungan Khusus 235,8014000
8884,Sengketa Dolorem Pajak Khusus 1074,42050000
8885,Jasa Advokat Nulla Niaga Khusus 5279,34806000
8886,Perizinan Alias Bisnis Khusus 6303,3888000
8887,Konsultasi Corporis Hak Cipta Khusus 7702,598000
8888,Pendampingan Mediasi Iure Bisnis Khusus 2069,11817000
8889,Penyusunan Kontrak Necessitatibus Bisnis Khusus 4650,3111000
8890,Konsultasi Molestiae Keluarga Khusus 6909,1117000
8891,Banding Dolorum Lingkungan Khusus 1139,6706000
8892,Jasa Advokat Voluptate Pidana Khusus 6921,22193000
8893,Sengketa Praesentium Perdata Khusus 1660,21417000
8894,Penyusunan Kontrak Dolores Hak Cipta Khusus 9198,8975000
8895,Penyusunan Kontrak Vitae Asuransi Khusus 530,6921000
8896,Perizinan Illo Internasional Khusus 585,14468000
8897,Gugatan Sapiente Niaga Khusus 5340,37306000
8898,Konsultasi Culpa Lingkungan Khusus 6690,1855000
8899,Banding Laborum Bisnis Khusus 3326,14155000
8900,Banding Blanditiis Bisnis Khusus 5571,3046000
8901,Sengketa Sequi Internasional Khusus 7219,58520000
8902,Penyusunan Kontrak Odio Asuransi Khusus 5856,6101000
8903,Pendampingan Mediasi Itaque Keluarga Khusus 4293,13456000
8904,Audit Hukum Perdata,14001000
8905,Konsultasi Expedita Properti Khusus 1320,1712000
8906,Jasa Advokat Perspiciatis Keluarga Khusus 7663,46132000
8907,Penyusunan Kontrak Placeat Lingkungan Khusus 5430,3048000
8908,Sengketa Totam Asuransi Khusus 7132,56307000
8909,Gugatan Ipsa Niaga Khusus 128,20218000
8910,Audit Hukum Cum Pajak Khusus 1174,11824000
8911,Konsultasi Totam Pidana Khusus 8090,1047000
8912,Konsultasi Ipsa Hak Cipta Khusus 4784,1191000
8913,Banding Autem Lingkungan Khusus 1983,4184000
8914,Audit Hukum Nobis Internasional Khusus 4004,10892000
8915,Pendampingan Mediasi Unde Asuransi Khusus 4038,9889000
8916,Pendampingan Mediasi Adipisci Hak Cipta Khusus 8401,13221000
8917,Perizinan Dolores Pajak Khusus 1593,6746000
8918,Banding Beatae Hak Cipta Khusus 4829,10620000
8919,Perizinan Hic Keluarga Khusus 9588,11331000
8920,Gugatan Soluta Asuransi Khusus 9630,57389000
8921,Penyusunan Kontrak Numquam Lingkungan Khusus 8153,8083000
8922,Pendampingan Mediasi Voluptate Hak Cipta Khusus 7170,11067000
8923,Penyusunan Kontrak Consequuntur Asuransi Khusus 2170,6645000
8924,Sengketa Doloremque Pajak Khusus 8556,66475000
8925,Perizinan Quisquam Perdata Khusus 117,14503000
8926,Banding Fuga Internasional Khusus 4601,14317000
8927,Sengketa Id Asuransi Khusus 7970,74939000
8928,Konsultasi Quis Pajak Khusus 3815,1024000
8929,Gugatan Vero Properti Khusus 6936,38600000
8930,Penyusunan Kontrak Accusamus Keluarga Khusus 1981,6656000
8931,Penyusunan Kontrak Fugit Pajak Khusus 5361,1970000
8932,Perizinan Sequi Internasional Khusus 146,2532000
8933,Pendampingan Mediasi Porro Perdata Khusus 5202,7569000
8934,Sengketa Deserunt Perdata Khusus 6949,17616000
8935,Perizinan Mollitia Keluarga Khusus 1609,3871000
8936,Konsultasi Exercitationem Lingkungan Khusus 2973,524000
8937,Konsultasi Quasi Keluarga Khusus 5674,1373000
8938,Banding Cumque Internasional Khusus 7737,2704000
8939,Audit Hukum Error Pidana Khusus 1483,10568000
8940,Jasa Advokat Aspernatur Keluarga Khusus 8384,61700000
8941,Banding Earum Internasional Khusus 3682,2648000
8942,Banding Ipsa Niaga Khusus 7381,13793000
8943,Sengketa Similique Hak Cipta Khusus 842,52001000
8944,Audit Hukum Omnis Asuransi Khusus 7487,13808000
8945,Audit Hukum Deserunt Keluarga Khusus 3200,3916000
8946,Gugatan Sed Keluarga Khusus 3632,19374000
8947,Banding Vel Perdata Khusus 1182,14855000
8948,Perizinan Perspiciatis Niaga Khusus 5374,6821000
8949,Perizinan Voluptates Asuransi Khusus 4025,6150000
8950,Gugatan Eligendi Bisnis Khusus 1039,60396000
8951,Jasa Advokat Labore Pidana Khusus 9597,10509000
8952,Pendampingan Mediasi Animi Keluarga Khusus 2035,1707000
8953,Perizinan In Asuransi Khusus 1807,8971000
8954,Penyusunan Kontrak Impedit Properti Khusus 5231,2813000
8955,Banding Dolor Hak Cipta Khusus 6831,7301000
8956,Audit Hukum Recusandae Niaga Khusus 1094,8686000
8957,Konsultasi Et Pidana Khusus 5388,1958000
8958,Penyusunan Kontrak Autem Hak Cipta Khusus 6281,12110000
8959,Pendampingan Mediasi Voluptatibus Asuransi Khusus 4718,11569000
8960,Penyusunan Kontrak Molestias Properti Khusus 8227,2326000
8961,Gugatan Placeat Keluarga Khusus 4799,74570000
8962,Perizinan Alias Niaga Khusus 8061,11930000
8963,Jasa Advokat Corrupti Pajak Khusus 3993,18801000
8964,Pendampingan Mediasi Itaque Pajak Khusus 459,2780000
8965,Penyusunan Kontrak Porro Keluarga Khusus 2967,3153000
8966,Sengketa Reprehenderit Perdata Khusus 6502,30309000
8967,Audit Hukum Unde Asuransi Khusus 2551,8788000
8968,Perizinan Vero Asuransi Khusus 8195,5052000
8969,Penyusunan Kontrak Assumenda Perdata Khusus 7513,12917000
8970,Sengketa At Pidana Khusus 8864,26396000
8971,Audit Hukum Iste Niaga Khusus 8107,1641000
8972,Perizinan Perferendis Hak Cipta Khusus 427,7456000
8973,Jasa Advokat Perferendis Internasional Khusus 5371,34642000
8974,Banding Error Bisnis Khusus 1644,5172000
8975,Jasa Advokat Ipsa Bisnis Khusus 2529,56510000
8976,Pendampingan Mediasi Quod Lingkungan Khusus 1493,12774000
8977,Banding Sed Asuransi Khusus 2562,3075000
8978,Konsultasi Eligendi Pidana Khusus 2997,1620000
8979,Konsultasi Perferendis Keluarga Khusus 8130,861000
8980,Pendampingan Mediasi Nemo Niaga Khusus 1510,1350000
8981,Jasa Advokat Doloribus Pajak Khusus 3342,26111000
8982,Audit Hukum Error Asuransi Khusus 4275,2854000
8983,Sengketa Repellendus Perdata Khusus 9248,40663000
8984,Audit Hukum Aliquid Bisnis Khusus 8943,2805000
8985,Gugatan Earum Pidana Khusus 1831,62926000
8986,Konsultasi Adipisci Lingkungan Khusus 1828,545000
8987,Pendampingan Mediasi Laborum Keluarga Khusus 7084,9084000
8988,Sengketa Consectetur Properti Khusus 9268,28149000
8989,Gugatan Amet Internasional Khusus 2779,35663000
8990,Jasa Advokat Corrupti Perdata Khusus 7979,50176000
8991,Perizinan Soluta Pajak Khusus 5397,1366000
8992,Konsultasi Molestias Pidana Khusus 4447,791000
8993,Audit Hukum Explicabo Keluarga Khusus 9290,2897000
8994,Sengketa Aperiam Pajak Khusus 4695,66637000
8995,Gugatan Aliquam Perdata Khusus 2748,26827000
8996,Penyusunan Kontrak Eveniet Hak Cipta Khusus 606,7275000
8997,Perizinan Eius Pidana Khusus 1734,7113000
8998,Pendampingan Mediasi Quam Asuransi Khusus 1285,1032000
8999,Banding Et Lingkungan Khusus 7942,12667000
9000,Konsultasi Rerum Hak Cipta Khusus 6959,1405000
9001,Gugatan Consequatur Pidana Khusus 6306,61645000
9002,Penyusunan Kontrak Nisi Hak Cipta Khusus 8430,11364000
9003,Konsultasi Unde Keluarga Khusus 1825,615000
9004,Banding Est Hak Cipta Khusus 9631,5609000
9005,Perizinan Officiis Properti Khusus 1568,13542000
9006,Banding Distinctio Keluarga Khusus 9344,10002000
9007,Penyusunan Kontrak Voluptate Pajak Khusus 9383,4345000
9008,Sengketa A Keluarga Khusus 4510,54533000
9009,Konsultasi Commodi Asuransi Khusus 9006,1782000
9010,Jasa Advokat Optio Bisnis Khusus 8598,59589000
9011,Penyusunan Kontrak Quo Niaga Khusus 5773,9838000
9012,Sengketa Nisi Keluarga Khusus 778,47060000
9013,Konsultasi Expedita Keluarga Khusus 3361,818000
9014,Gugatan Magnam Pajak Khusus 5867,46450000
9015,Gugatan Quae Perdata Khusus 4736,13812000
9016,Perizinan Quisquam Pajak Khusus 6969,3584000
9017,Konsultasi Dolore Asuransi Khusus 3595,1001000
9018,Gugatan Fugiat Lingkungan Khusus 1235,7633000
9019,Pendampingan Mediasi Porro Hak Cipta Khusus 2495,5341000
9020,Pendampingan Mediasi Cupiditate Properti Khusus 2751,1299000
9021,Sengketa Pidana,51439000
9022,Gugatan Fugiat Asuransi Khusus 127,30145000
9023,Gugatan Nisi Bisnis Khusus 8850,47299000
9024,Pendampingan Mediasi Tempore Hak Cipta Khusus 6810,13538000
9025,Konsultasi Exercitationem Lingkungan Khusus 103,1366000
9026,Sengketa Distinctio Pajak Khusus 3381,74299000
9027,Pendampingan Mediasi Aliquid Properti Khusus 8446,9244000
9028,Perizinan Facilis Internasional Khusus 8620,14117000
9029,Jasa Advokat Officiis Lingkungan Khusus 7273,7828000
9030,Penyusunan Kontrak Magnam Properti Khusus 3759,10103000
9031,Gugatan Dignissimos Asuransi Khusus 5926,68422000
9032,Konsultasi Quibusdam Properti Khusus 344,937000
9033,Audit Hukum Iste Pajak Khusus 8125,3848000
9034,Konsultasi Perferendis Asuransi Khusus 5619,1105000
9035,Sengketa Veritatis Properti Khusus 1739,66064000
9036,Pendampingan Mediasi Quod Pidana Khusus 3242,13505000
9037,Sengketa Consequuntur Pidana Khusus 5436,22213000
9038,Gugatan Necessitatibus Hak Cipta Khusus 9251,13610000
9039,Konsultasi Expedita Niaga Khusus 1714,1302000
9040,Gugatan Tenetur Perdata Khusus 4842,9553000
9041,Penyusunan Kontrak Non Pidana Khusus 5650,11169000
9042,Gugatan Hic Pidana Khusus 6024,32269000
9043,Pendampingan Mediasi Est Properti Khusus 992,5553000
9044,Sengketa Alias Hak Cipta Khusus 9303,22270000
9045,Pendampingan Mediasi Dignissimos Pidana Khusus 1019,14784000
9046,Pendampingan Mediasi Illum Keluarga Khusus 7300,13829000
9047,Penyusunan Kontrak Dolor Niaga Khusus 6155,12870000
9048,Banding Ipsam Properti Khusus 242,12612000
9049,Banding Sint Internasional Khusus 2240,6139000
9050,Audit Hukum Autem Hak Cipta Khusus 2390,7886000
9051,Audit Hukum Quaerat Lingkungan Khusus 5079,4996000
9052,Audit Hukum Sunt Perdata Khusus 454,14525000
9053,Penyusunan Kontrak At Perdata Khusus 6556,10719000
9054,Pendampingan Mediasi Commodi Pidana Khusus 972,3604000
9055,Perizinan Non Keluarga Khusus 3371,12500000
9056,Banding Consectetur Keluarga Khusus 2597,1255000
9057,Gugatan Dolorum Properti Khusus 5944,61668000
9058,Audit Hukum Minima Pidana Khusus 5402,12559000
9059,Audit Hukum Velit Lingkungan Khusus 8543,3342000
9060,Perizinan Natus Asuransi Khusus 7269,1895000
9061,Perizinan Molestias Pidana Khusus 6342,4307000
9062,Audit Hukum Iusto Properti Khusus 5537,1593000
9063,Jasa Advokat Porro Perdata Khusus 1606,50184000
9064,Perizinan Pariatur Perdata Khusus 8842,8175000
9065,Penyusunan Kontrak Molestiae Asuransi Khusus 4791,13589000
9066,Jasa Advokat Necessitatibus Perdata Khusus 5806,51049000
9067,Pendampingan Mediasi Iusto Keluarga Khusus 6444,10034000
9068,Sengketa Minus Pidana Khusus 8952,14583000
9069,Gugatan Similique Lingkungan Khusus 3958,15876000
9070,Audit Hukum Porro Asuransi Khusus 3057,4994000
9071,Gugatan Aperiam Niaga Khusus 5023,5400000
9072,Perizinan Eius Hak Cipta Khusus 5026,4182000
9073,Audit Hukum Repellat Asuransi Khusus 3541,10425000
9074,Audit Hukum Laboriosam Perdata Khusus 8706,5226000
9075,Jasa Advokat Qui Internasional Khusus 1225,14879000
9076,Jasa Advokat Magnam Properti Khusus 2704,30540000
9077,Penyusunan Kontrak Sapiente Niaga Khusus 2651,6981000
9078,Gugatan Amet Perdata Khusus 5354,8779000
9079,Sengketa Eum Pajak Khusus 4930,28997000
9080,Sengketa Necessitatibus Bisnis Khusus 7650,18562000
9081,Penyusunan Kontrak Atque Asuransi Khusus 4456,6631000
9082,Banding Cumque Niaga Khusus 3083,10832000
9083,Jasa Advokat Dicta Internasional Khusus 6235,46567000
9084,Penyusunan Kontrak Voluptatibus Perdata Khusus 678,6402000
9085,Gugatan Distinctio Lingkungan Khusus 9948,63766000
9086,Banding Doloribus Perdata Khusus 7584,5923000
9087,Sengketa Quam Keluarga Khusus 3634,6706000
9088,Banding Atque Internasional Khusus 8434,11490000
9089,Banding Optio Asuransi Khusus 4578,3791000
9090,Perizinan Quis Bisnis Khusus 5217,7697000
9091,Gugatan Labore Internasional Khusus 6805,34818000
9092,Audit Hukum Nostrum Pajak Khusus 7740,12945000
9093,Banding Ratione Properti Khusus 2371,9695000
9094,Penyusunan Kontrak Fugit Hak Cipta Khusus 4433,9764000
9095,Audit Hukum Amet Internasional Khusus 6888,4680000
9096,Konsultasi Architecto Niaga Khusus 2976,1923000
9097,Penyusunan Kontrak Sint Perdata Khusus 268,11232000
9098,Gugatan Omnis Hak Cipta Khusus 3044,48337000
9099,Audit Hukum Atque Properti Khusus 913,10197000
9100,Pendampingan Mediasi Alias Niaga Khusus 3048,1359000
9101,Konsultasi Ad Keluarga Khusus 4657,1985000
9102,Gugatan Rerum Perdata Khusus 1680,52228000
9103,Jasa Advokat Sequi Niaga Khusus 4227,9614000
9104,Pendampingan Mediasi Totam Asuransi Khusus 2867,3246000
9105,Sengketa Sunt Properti Khusus 5270,25577000
9106,Sengketa Veniam Pidana Khusus 4837,37187000
9107,Sengketa Mollitia Pajak Khusus 2437,73569000
9108,Konsultasi Accusamus Niaga Khusus 938,1590000
9109,Penyusunan Kontrak Iusto Niaga Khusus 2268,12778000
9110,Audit Hukum Error Niaga Khusus 2600,2974000
9111,Penyusunan Kontrak Id Perdata Khusus 2723,11076000
9112,Pendampingan Mediasi Porro Keluarga Khusus 7581,6661000
9113,Perizinan Cupiditate Internasional Khusus 3098,6191000
9114,Banding In Lingkungan Khusus 3183,8886000
9115,Penyusunan Kontrak Iure Asuransi Khusus 3756,11555000
9116,Penyusunan Kontrak Sapiente Asuransi Khusus 6535,8485000
9117,Jasa Advokat Ex Perdata Khusus 3220,51765000
9118,Gugatan Quae Properti Khusus 8738,5427000
9119,Sengketa Deleniti Internasional Khusus 8862,26546000
9120,Perizinan Officiis Pidana Khusus 8510,8802000
9121,Sengketa Saepe Perdata Khusus 133,9664000
9122,Audit Hukum Accusamus Niaga Khusus 9254,5868000
9123,Konsultasi Rem Pajak Khusus 517,520000
9124,Perizinan Maxime Properti Khusus 8978,8608000
9125,Audit Hukum Accusamus Niaga Khusus 7964,14472000
9126,Audit Hukum Vel Keluarga Khusus 642,10379000
9127,Sengketa Rem Pidana Khusus 8329,67254000
9128,Pendampingan Mediasi Repudiandae Niaga Khusus 1485,3984000
9129,Sengketa Ducimus Properti Khusus 2767,54469000
9130,Konsultasi Suscipit Keluarga Khusus 3158,1215000
9131,Penyusunan Kontrak Labore Keluarga Khusus 6340,9550000
9132,Perizinan Labore Internasional Khusus 5548,14238000
9133,Pendampingan Mediasi Deleniti Properti Khusus 5982,3801000
9134,Pendampingan Mediasi Illum Perdata Khusus 2306,3363000
9135,Gugatan Itaque Properti Khusus 682,26937000
9136,Pendampingan Mediasi Excepturi Hak Cipta Khusus 2883,5984000
9137,Sengketa Optio Lingkungan Khusus 6672,39637000
9138,Sengketa Facilis Pajak Khusus 3155,46411000
9139,Banding Saepe Bisnis Khusus 3975,1299000
9140,Penyusunan Kontrak Sed Pidana Khusus 601,13614000
9141,Gugatan Corrupti Asuransi Khusus 1180,71543000
9142,Konsultasi Fugit Asuransi Khusus 415,678000
